Hs_wtc.gpc.l1.r1	Hs_wtc.gpc.l1.r2	Hs_wtc.gpc.l1.r3	Hs_wtc.gpc.l2.r1	Hs_wtc.gpc.l2.r2	Hs_wtc.gpc.l2.r3	Hs_pt2.gpc.l1.r1	Hs_pt2.gpc.l1.r2	Hs_pt2.gpc.l1.r3	Hs_pt2.gpc.l2.r1	Hs_pt2.gpc.l2.r2	Hs_pt2.gpc.l2.r3	Hs_pt5c.npc.l1.r1	Hs_pt5c.npc.l1.r2	Hs_pt5c.npc.l1.r3	Hs_hs1.gpc.l1.r1	Hs_hs1.gpc.l1.r2	Hs_hs1.gpc.l1.r3	Hs_gc1.r1	Hs_gc1.r2	Hs_gc1.r3	Hs_hs1.npc.l1.r1	Hs_hs1.npc.l1.r2	Hs_hs1.npc.l1.r3	Hs_pt5c.gpc.l1.r1	Hs_pt5c.gpc.l1.r2	Hs_pt5c.gpc.l1.r3	Pt_wtc.gpc.l1.r1	Pt_wtc.gpc.l1.r2	Pt_wtc.gpc.l1.r3	Pt_wtc.gpc.l2.r1	Pt_wtc.gpc.l2.r2	Pt_wtc.gpc.l2.r3	Pt_pt2.gpc.l1.r1	Pt_pt2.gpc.l1.r2	Pt_pt2.gpc.l1.r3	Pt_pt2.gpc.l2.r1	Pt_pt2.gpc.l2.r2	Pt_pt2.gpc.l2.r3	Pt_pt5c.npc.l1.r1	Pt_pt5c.npc.l1.r2	Pt_pt5c.npc.l1.r3	Pt_hs1.gpc.l1.r1	Pt_hs1.gpc.l1.r2	Pt_hs1.gpc.l1.r3	Pt_gc1.r1	Pt_gc1.r2	Pt_gc1.r3	Pt_hs1.npc.l1.r1	Pt_hs1.npc.l1.r2	Pt_hs1.npc.l1.r3	Pt_pt5c.gpc.l1.r1	Pt_pt5c.gpc.l1.r2	Pt_pt5c.gpc.l1.r3
2xHAR.262	1.60396855395391	1.57752845337051	1.55811956245185	0.269883732922364	2.19282522119181	1.45156511307867	1.37243969914298	1.4426117026442	1.45014958140403	NA	NA	1.73248857527625	1.45954427503935	1.430508340551	1.24145419776817	1.34197592894937	1.31411625115685	1.31316526315542	1.76708319818824	1.78418585486095	1.78344132734932	1.615497084631	1.66625915701458	1.70863485660209	1.84509255358299	1.83460243235717	1.7822004248945	1.52047199687381	1.50182661487493	1.46606445895794	0.302398703204194	3.50852035390689	1.4598922141185	1.31774671972317	1.37096792245674	1.29522414609483	NA	NA	1.48596137106641	1.14823742545353	1.17657282699398	1.00240147017192	1.12110935830472	1.11590036244079	1.12463611225135	1.29828403557563	1.24645003602358	1.40170674789444	1.21269683433558	1.24549208471097	1.22321293297543	1.35340688400457	1.33884957873153	1.34827705282008
2xHAR.263	0.944841535538263	0.910015598751426	0.888558451630762	0.334150567040635	NA	1.23511515892882	0.891290978552591	0.909802622793434	0.934970724895273	NA	NA	1.32590573042857	0.957648514135192	0.969355611127971	0.968656713550465	1.01936970880701	0.99925328774918	0.990802018686786	0.929976138935482	0.955269459564976	0.907365952094958	0.935049746971036	0.890419656985256	0.91839848889551	0.935772750624288	0.902260357327599	0.901721558836449	0.921732096833525	0.944021898790668	0.963412275123275	0.338750887738315	0.438565044238362	1.3575647228514	0.963864663468178	0.953689284276675	0.950386424767527	0.405679454623952	NA	1.7291809704802	0.998148537932132	1.04669224410394	0.994863302122562	1.03612703857792	1.06201199033727	1.09074723231657	0.919201688535325	0.973601620527769	1.0008828853819	0.998747714047647	1.0033904404608	0.953981701660377	0.965684882108144	0.981500881397821	1.04600395462043
2xHAR.264	0.982133797239513	0.989850004163201	0.984631925722933	0.235870988499272	4.16636792026443	1.41644304107926	0.96142694912401	0.969057240363909	0.994587585900836	NA	NA	1.27326077212732	0.990887590511793	1.01853971941914	1.01531498488523	1.13563994020318	1.12300952394303	1.08953660932713	0.956849840579089	0.929120756485935	0.967416315753199	0.954756629958486	0.975226083864907	0.9364758724016	0.9935468882241	1.03832291011984	1.02338298719628	0.875301663085372	0.882708888655988	0.871385670009509	0.273641179468109	1.16950678463563	1.47423044122145	0.924097737880551	0.917937119269476	0.905234873683254	NA	NA	1.61845871071032	0.998174337779552	1.02957379338872	0.999329205103287	0.984023923089166	0.965710299890419	0.966123368088751	0.866829325596921	0.888919009820965	0.876644663302055	0.917759980881979	0.942601305473524	0.913956258138932	1.11438874928745	1.07599354800984	1.04952011581692
2xHAR.265	0.901199829902751	0.856036793101647	0.83541281216359	0.305005588576644	2.04663687311235	1.41586371877207	0.835155364737863	0.89455759851755	0.908712247549025	NA	NA	1.04371096301093	0.9508594061756	0.958081330925728	0.987598891551145	1.03257824102349	1.03490143602412	0.994269438626648	0.785998123859448	0.839205500866089	0.790521066940958	0.823886923697775	0.854071087121629	0.831658198998042	0.864243179433503	0.843250063739105	0.864321010923313	0.953740115207602	0.824445607947895	0.85039024439469	0.314494651332362	NA	1.54238771066234	0.917765173456858	0.894750997477646	0.892841235224575	NA	NA	1.95054179972535	0.98371784699394	0.883073574428495	0.98357075964375	1.05051959835234	0.964219246255978	1.0047940456358	0.88611195117849	0.896803704440823	0.892479308820296	0.90025676590018	0.911662811322941	0.953824039765212	0.910811465053101	0.876378825312815	0.85960182380342
2xHAR.266	0.988625075589305	1.05321324852492	1.00670133402623	0.687957049789542	NA	0.911434227294648	1.04785865094819	1.0683298074547	1.0063695219211	NA	NA	1.34142523770585	1.17744276384941	1.091905805994	1.12279059989391	0.942328820569217	0.93505794002115	0.989163208825805	1.02360588193811	0.97638820393586	1.01317964681949	1.03929480569001	1.06636966131516	1.10900904456243	1.11440864332253	1.08732000256912	1.23427073472956	1.01126721192284	0.919078985914887	0.931043131103251	0.353806482748907	0.438565044238362	1.0516279845425	0.971507520440411	0.992532723340484	0.919280736043812	NA	NA	1.43724132611341	0.953637823968439	0.996774345063193	0.895410789076664	0.834485553397884	0.832083390083144	0.864420323257195	0.992732200307648	0.868076850676651	0.948505937834152	0.930935379577783	0.958103168662554	0.957563433947054	0.99948067988973	0.98938488429556	0.963029529914157
2xHAR.267	1.17282541429567	1.14700528805796	1.184179044826	0.45092983095449	0.438565044238362	1.38847757334127	1.13163621309807	1.1040628595103	1.13756130886227	NA	NA	1.19770110509451	1.11655109504519	1.15008655709511	1.39394545592108	1.53654401396974	1.46815788395281	1.55576964636794	1.08261182532475	1.06770099102992	1.17568410556919	1.12415513430103	1.0515351262526	0.99708926730156	1.09419724362676	1.0850895889133	1.14931339299767	1.04481726559882	1.07364925153357	1.05455547185265	0.393118314165453	NA	1.31786291733807	1.1388967091853	1.0357782491844	1.08366631288579	NA	NA	0.948579275234854	1.19328900586532	1.08286236888268	1.44916884759765	1.67790270861695	1.63310011831729	1.6547992129497	1.01723248981296	0.998435791675249	1.05712144651566	0.97660481649758	1.0309623267862	1.0002759083932	1.11043448344776	1.13988468244521	1.25439951039426
2xHAR.268	0.976681743823636	1.00607519607852	1.00720655657631	0.356263472212441	0.877130088476723	1.14564688682597	0.986549027831233	0.973742672928375	0.959658664073068	0.405679454623952	NA	1.65722724337567	0.97840494047853	0.942126734131232	1.00802578547234	0.966696724410224	0.969780040496855	0.970148723563977	0.94613886259738	0.979814675505991	0.926757743517947	0.950251217668324	0.969222764336291	0.92697939292133	0.969349243498448	0.947711035416251	0.985640453944701	0.983743517464177	0.989897612477514	0.985576468280807	0.305005588576644	0.877130088476723	1.30719940600916	0.952749912774686	1.00762298675726	0.962689892912729	NA	NA	1.71623523059425	1.02373038653203	0.980669713999178	1.04786092474306	1.04147316533578	1.04752174484576	1.03798318357122	0.933585150138681	0.979124978423859	0.907062415422281	0.981359589164786	0.975095996729837	0.985196899304728	0.971342171991044	0.926789779217726	0.911769078965344
2xHAR.269	0.965691931760284	0.887051111664474	0.956832867642408	0.321642257044461	NA	0.859846720397139	0.966383890572227	0.966117376832649	0.93985795329572	NA	NA	0.967373969499414	0.942591671840283	0.94815855650413	1.02523186955769	0.998761981517761	1.02368148035354	1.01192439700212	0.900950739856825	0.878324250797454	0.896208531235663	0.879277941870858	0.867660818275759	0.823596942411239	0.938275306664089	1.02585379455614	1.01482262187298	0.904193867428973	0.912945959413789	0.897999460133198	0.330794678992881	0.438565044238362	1.02035477330863	0.886109629205736	0.980232015982754	0.855926696753976	NA	NA	0.967938035953932	0.961236760462915	0.998863587622981	1.03739961975722	1.04553020216307	1.09466941365242	1.07875206936108	0.933141334409056	0.935813696766818	0.928734812866364	0.863669601199908	0.933151117759628	0.889412240595128	0.989279085977329	1.04134302037287	1.02419788693985
2xHAR.27	1.16113896652652	1.15794924714879	1.13319237292184	0.412774229873725	2.04663687311235	1.39160395631523	1.18668497671178	1.12130752892957	1.1785159897293	0.405679454623952	NA	1.67678154713232	1.16248619348653	1.21336266024208	1.02722234796365	1.08171029141812	1.08833034216239	1.05117625043187	1.15938153408691	1.14585748583431	1.18065289907819	1.18263871875423	1.24958174197154	1.1277824869831	1.24971492021262	1.20838280138809	1.27978144883667	1.04261070604411	1.05475584147665	1.02327599427379	0.540537681977497	0.438565044238362	1.34686830076739	1.0801065011998	1.12008193922087	1.04011755493462	NA	NA	1.48623818950364	1.10844030506595	1.16718750391346	0.991096245974323	1.07837850383783	1.06299608797796	1.03632225454099	1.10951578568518	1.02911335554045	1.05331491060722	1.12528110149854	1.06237643384164	1.05209512038356	1.15323878124958	1.19363565904348	1.10655401832542
2xHAR.270	0.959521444266835	0.930363133031978	0.988842642041034	0.285904228483965	NA	1.33186621285951	0.944239663004926	0.950773161084912	0.924032854381166	NA	NA	1.67423324690871	1.18960357732704	1.16866552457853	1.13469312539815	1.00669366716254	0.978870598032024	0.964055949894704	1.07269709350608	1.02559627793329	1.03394305338638	1.48530727060788	1.45183843154902	1.5100432369382	1.17669312225573	1.23050183428433	1.26631770133357	0.958020543430258	0.983854813312921	0.940807230198197	0.359334709041859	0.877130088476723	1.37803789233871	0.92872940370902	0.929944813529171	0.958332992979068	NA	NA	1.77361695562932	1.13757262197617	1.10312394398467	1.19661377841909	1.09147414138292	1.12709717030831	1.12673061361401	0.946237346917418	0.873546248652327	0.917704523538963	1.03310613716732	1.03523722227808	1.03883349701511	0.99363933071073	1.03071747837794	1.0485267116426
2xHAR.271	1.06489870523883	1.08221781924475	1.05900711990052	0.453598054806291	NA	1.05668388831434	1.10063831564749	1.07949549428912	1.0975719802773	NA	NA	0.718620663056707	1.11290460148937	1.16253462663025	1.04775947939753	0.745820390478638	0.82361397188498	0.826428153103139	1.01399455910301	1.01542005012083	0.992184822038141	1.02068546414236	1.1157100648734	1.02243633828307	1.14510142411446	1.01567504453731	1.18311152273084	0.928786423694076	0.931900582096085	0.965314154126915	0.434499189340763	NA	1.40080133878513	1.01458021532089	1.01410173814181	0.957461723360292	NA	NA	0.95816088407561	1.07448775704871	1.0533919628498	0.970106918250506	0.778277347172937	0.781730888704711	0.759243858452725	0.972923066337218	1.00768232072319	1.00747667482118	1.03349843546918	0.964229448520661	1.04191117712812	0.987804805116104	1.03795135102597	1.07271319797579
2xHAR.272	0.932048929631351	0.953618061385368	0.954362147578331	0.42587817367924	0.877130088476723	1.39070068397036	1.00767051135662	0.951285231751994	0.985319985826272	NA	NA	1.47105876908079	1.14958575565428	1.11594181109299	1.10265379462487	1.16651145979698	1.09801320198047	1.11199798935332	1.0466565620629	0.987695064023225	0.998949219767431	1.43993590505962	1.47344929035045	1.41894861233702	1.08256714958918	1.10419872276711	1.214490201302	0.84978201347555	0.922252523285208	0.86918623527378	0.366401535532849	NA	1.31487553378193	0.891990342446614	0.871349482804748	0.919044530617371	NA	NA	1.42286891285228	0.976618145375462	1.00640482980116	1.00055452540719	1.02641267488132	0.997514148119236	0.987557546182059	0.964496724807312	0.985673826383856	0.937328021221826	1.00716030982054	0.986368986289104	1.00905764735266	0.981108311475852	0.973236738237755	0.956474412178157
2xHAR.273	1.30274727652573	1.25893069170836	1.29753418448724	0.286167008105734	0.877130088476723	1.1675773906003	1.21395789901149	1.24575526155968	1.17308537887195	NA	NA	1.30891620771043	1.13837684440245	1.14274704950398	1.04128091280156	1.15288867296373	1.13871149633379	1.12850353067198	1.31318664344249	1.3874519277135	1.28895247576662	1.15028277352793	1.13553835090306	1.12965721599548	1.20439453430975	1.18547640353365	1.23890138004565	1.01589847778113	1.00170576402428	1.04662126050323	0.453598054806291	1.75426017695345	1.23419108653699	1.05353238512502	0.98148512585896	1.07751650033963	NA	NA	1.65681986204741	1.01704838498514	1.00452409830875	1.05774859451949	1.14385012710946	1.11242226802701	1.08593983822586	1.01547268528246	0.969833231615059	0.973571975342402	1.03829060918252	0.998871728926792	0.998109072948045	1.00969165149468	1.03249973307177	0.984988004152948
2xHAR.274	1.12605219224087	1.08778350934494	1.06741703288436	0.628989302664724	NA	1.06363575600062	1.01730277380583	1.0068693741095	1.05253618938599	NA	NA	0.829177688142354	1.07438772236705	1.07363655923975	1.03202472509029	0.95219027630408	0.972818312988926	0.961337458908554	0.987623050815837	0.933897235801614	1.08554334543922	1.1262229363203	1.12262244664038	1.13999744457574	1.04309841327958	1.05619375108032	1.03307332097775	1.00537185597963	0.861089201305047	0.890831319576389	0.294838735624089	NA	1.12567457522627	0.957954098625016	0.881585561715218	0.846052791822272	NA	NA	1.01139204430203	0.998700703260141	0.918465698786052	0.996568951975214	1.02328249974206	1.0452878508454	1.0194748071156	0.85947159434746	0.882601066285679	0.83476883814489	1.00469441156502	0.954476504616588	0.998072099747106	0.923382509511034	0.927057757151779	0.927389807090208
2xHAR.275	1.8115481921523	1.81947370756259	1.79187070231158	0.428856342725948	NA	1.2549114297688	1.71925485385921	1.81447242492383	1.77729519346224	NA	NA	1.17592472136552	1.30132809397384	1.2890898396399	1.05508776473771	0.728668125572213	0.805925157163811	0.845952017810941	1.3128831580278	1.36344472411361	1.38202030492897	1.25172801929264	1.24338422440753	1.17080820372127	1.36281187332362	1.43003554588486	1.36278607414709	2.11891524226151	1.85399663341452	1.76754751612827	0.235870988499271	NA	0.80462262123766	1.84185285069941	1.8564336049039	1.80242794847442	NA	NA	0.923940852501481	1.41848352692402	1.46927727821725	1.09446044793218	0.747933633420142	0.78427620611221	0.849193554675569	1.52990649340159	1.45248880828663	1.59564544976508	1.18123729543447	1.36958665314684	1.32669284125878	1.67730508707751	1.50346854519149	1.54731827223554
2xHAR.276	1.03675438499239	0.966264016021281	0.98913641483939	0.254995663242456	NA	1.56294342923274	0.969483419187204	0.965766371521482	0.98213340163718	NA	NA	1.33244247941764	0.938941110663634	0.94979352447462	0.944031318167593	0.980856088829683	0.960213645344228	0.936953532843667	0.91072202287884	0.878601127775077	0.854584510887105	1.04404622812212	1.01952107513204	1.05643231258476	0.853865037373335	0.865649770419452	0.90193527592243	0.980485398009554	0.994658793910991	0.965814493349271	0.368548419530112	NA	1.40784887437535	0.987075264512161	0.966141193801202	0.990490111497963	NA	NA	0.972251485312015	0.911987656859936	0.951043973310718	0.971450492962852	1.03529740192819	0.995618918520784	0.964589928721084	0.875635852423267	0.873428775220796	0.915571409602241	1.21108708272387	1.27382291720506	1.23096679890774	0.895266206089083	0.963812714911555	0.879551371701012
2xHAR.277	0.940628745823901	0.899825220857564	0.93115038969399	0.536070428407435	0.877130088476723	1.16059601583556	0.834364881429823	0.893444000264179	0.891736735900989	NA	NA	1.18572409404357	0.93620489924184	0.952049583630262	0.957017869503068	0.987729708124253	1.02856353269236	1.02556780755581	0.954013383893946	0.881700445690983	0.860006633852364	0.884552955980512	0.879608105266784	0.869975469655373	0.943321608673334	0.849341658772498	0.874415483895689	0.979159954858034	1.02148509371264	0.962820326379703	0.49532907584847	NA	1.10708492903986	0.988266760794688	1.01719748064606	0.96274740882504	NA	NA	0.854575923635003	0.998482689121668	0.958030923552086	1.0908239481463	1.17940508161064	1.16407744499394	1.1396623496317	0.958575843550843	0.907357257451258	0.899657654673252	0.971734655917848	0.961634335788206	0.930444622041611	0.919581532936059	0.963451953434493	0.968555989193596
2xHAR.278	1.10127609077274	1.10396153244382	1.0667044103895	0.322357017615671	NA	1.35022765233892	1.11293160266875	1.0449596608786	1.07482291623065	NA	NA	1.22718297845068	0.985611686598894	1.03607602206053	0.979812664740438	1.10459411183749	1.0672866865006	1.04274699170322	1.03611252992963	1.03060460598614	1.00238226846914	0.949689924531445	0.941778131918136	0.953530123756875	1.03589705789673	1.03410299352685	1.02513795611877	1.11336895880608	1.14654213735053	1.10234170087531	0.353806482748907	0.438565044238362	1.08805876484583	1.11396703127635	1.0739077149264	1.15414393108441	NA	NA	1.86452928793092	1.04148697131207	1.05216204993352	1.04094678333823	1.11742747989756	1.09042490338412	1.06993556469111	1.10773535410954	1.07530471909075	1.04806326782104	1.00165535740741	1.00023225309575	0.972104504362742	1.10587903922866	1.04019474477951	1.0110871291775
2xHAR.279	0.946224346097764	0.963917111244038	0.97785192196655	0.284844202213103	1.16950678463563	1.42477818856025	0.942649404220653	0.959728497122447	0.972198526187093	NA	NA	1.90397433407808	1.24652497333804	1.22748873286337	1.60579107122086	1.72823145486509	1.75028862775044	1.7489260908902	1.228656127705	1.27478029793276	1.2724592833075	1.10197574722492	1.14849990243327	1.09505711836912	1.27956252978042	1.33355184623065	1.39324436792336	0.93970131811426	0.962538930249699	0.949341037909585	0.293295077322393	NA	1.3512877705302	0.955964368005509	0.940855717854931	0.958840477208631	NA	NA	1.61337384156849	1.22447718230276	1.20523150430242	1.49926638976967	1.36555497460998	1.41536434671798	1.50532486776684	0.980841942933302	0.99218202634675	0.960436794324446	1.04471325685003	1.0545618687532	1.08246479822571	1.25797784399397	1.30590213468591	1.33219292529873
2xHAR.28	1.32551984719061	1.34340929921197	1.27538242952479	0.327598595137877	2.77757861350962	1.39132306064701	1.21812823861128	1.2263392899616	1.19274821170055	NA	NA	1.54503442557192	0.991312354922656	1.00782841485791	1.02154933123651	0.922683330007676	0.947066158056087	0.961730723935593	1.09735356017168	1.09921436444657	1.07401640010967	0.984294117934122	0.998591071414049	0.995222163454612	1.0695401859316	1.07589756576541	1.0624061562644	0.953890783351867	0.939488828851506	0.906903051719656	0.294838735624089	0.877130088476723	0.91764653458877	0.976872756138307	0.965788009924299	0.937024886900826	NA	NA	1.0431590270178	0.934292401419007	0.982063864871977	0.956215008313942	0.806938749723159	0.817217799846955	0.855414145826866	1.16135784448485	1.13235664713148	1.14841678294409	0.945796240403486	0.973384050346132	0.990791267305305	1.05367837384496	1.01053234710345	1.01323459772378
2xHAR.281	0.999891737195134	0.986144488627971	0.951428504723214	0.303262699499063	0.657847566357542	1.13578486928524	0.966371581869939	1.00999414718665	0.996148255055017	NA	NA	1.12538707610767	1.02205742326052	1.00158965635942	0.949654567616711	1.00716741753023	0.984861893456156	1.004121598372	0.940075089296392	0.959278463424434	0.922705415210024	1.01156076809692	1.02018536613167	1.02689894517486	0.941987313696295	0.964075581324134	0.896058944889047	0.884687693964805	0.900833917364325	0.881810899807091	0.226799027403146	NA	1.18888090164272	0.915010474556252	0.896560701289935	0.904721287054685	NA	NA	1.7094461227258	0.924879527299672	0.928906698584597	0.930105927774933	1.0085400420773	0.97307002149987	0.98453557492099	0.890535869653763	0.908920105126453	0.866195761359755	0.86161242030158	0.907493951916499	0.928900150996901	0.866512547647333	0.87892020216683	0.91930045082903
2xHAR.282	1.06540592513917	1.02336453829922	0.984679837827165	0.408238249325662	NA	1.1619550275637	1.02739816857997	1.04292764653042	1.05965399403055	NA	NA	1.30658302373947	1.03533796055501	1.02442248686608	0.930541926914522	0.750334032254576	0.761511138965408	0.835379091087955	0.942353639166385	0.91588137400655	1.00629495855778	0.97808624357549	1.08623034810654	0.991398873968318	1.05105536626571	1.09737129769088	1.02140413725414	1.00869824261581	1.05331452369948	0.999389347276052	0.536070428407435	1.75426017695345	0.967699981929975	1.02147204746897	1.10121226634471	1.05285562814451	NA	NA	0.999820052948462	1.03054910918948	0.999419856003562	0.938436467370767	0.702902134385298	0.737836727426336	0.776302304178855	0.970514209885811	0.872248809433913	0.832538005847033	1.02582154341598	1.02044706313525	1.02331934955315	1.0340328619952	1.02884252718342	1.09559847644178
2xHAR.283	0.83877023590837	0.849922280192137	0.811448782595	0.360358454651665	NA	1.33475859576548	0.862319887197725	0.865604669994649	0.882990786361218	NA	NA	1.10299915724983	0.851844765972642	0.871587608738687	0.955467947711952	1.06397579335718	1.003687645376	1.02602435201291	0.844003130166501	0.866364275678517	0.790133506198063	0.836528894625234	0.815490432920331	0.810399417357722	0.907538394532102	0.840423102265008	0.783537289358204	0.901692956302178	0.899606708923337	0.911354969757238	0.339266490307171	NA	1.17387251502589	0.940716423747562	0.933619434001401	0.921129172441133	NA	NA	1.57283013046374	0.912190398306221	0.936444546072132	0.964213619950723	1.08806543807666	1.03451757181257	1.01180051817832	0.858838476371708	0.824782398604841	0.888318934234587	0.889817195360552	0.8779030357732	0.892637085557402	0.874501239763773	0.863774383177016	0.862426860943903
2xHAR.284	1.07140553921015	1.13578149490559	1.15844039534988	0.412774229873725	0.438565044238362	0.832734436420653	1.02013170319504	1.09561564595213	1.13458784389521	NA	NA	1.07793099458506	1.14150671003907	1.09676838203803	0.858826799610606	0.5310445991438	0.604357603420177	0.595999731572636	1.05758001574776	0.999737604345211	1.07886529958411	1.08071315183376	1.19013220438279	1.02159835093398	1.16904400766721	1.33650448772399	1.27023605327504	1.31954272066112	1.38836411377567	1.30291878175027	0.589677471248179	1.75426017695345	1.06280153187827	1.22383072276202	1.23908605877339	1.33674014574123	NA	NA	1.29750953051905	1.20116303146813	1.18073088032312	0.966956344472681	0.561591162080178	0.603582211640096	0.662063318471125	1.32932213540944	1.19671924169836	1.22334734363343	1.12000976352644	1.23960695714613	1.31026726432474	1.33661337083175	1.41213865659489	1.34692373411313
2xHAR.285	0.918781955404975	0.916510267891655	0.903187786754398	0.283276432266282	1.53497765483427	1.32574473342649	0.928172917811728	0.916360258712513	0.953025181379818	0.405679454623952	NA	1.51708806645305	0.900375421215939	0.902589064617174	0.951507744301358	1.02174886197379	1.00958217120559	1.01296701413358	0.921431224767949	0.914669312800175	0.886556703383905	0.875154347130955	0.86014545494339	0.831273477388672	0.881368143970338	0.878211499928554	0.860419524750167	0.879945266104929	0.914451297698893	0.892291115688929	0.327598595137877	2.19282522119181	1.25702407527346	0.955458025101433	0.9318228313694	0.917799992629974	NA	NA	1.59693480679268	0.905105371504156	0.961960543875639	0.968157794944768	1.0917699219587	1.06336172030415	1.02987290882447	0.858311064130069	0.863140675748056	0.871530945947189	0.841484743048452	0.86184167761407	0.836644613518446	0.855975484431866	0.862262591099996	0.876627001916868
2xHAR.286	1.25029466500415	1.22759227005475	1.18278447799215	0.434499189340763	NA	1.42662256161988	1.16496706705266	1.15486998180644	1.17081776745801	NA	NA	1.43724132611341	1.07013726819638	1.13725680840413	1.03315843391536	1.18334611193649	1.15245299208818	1.11233300912618	1.03286235379542	1.08415163694684	1.04011312236703	1.04744296478436	1.0263704962395	1.08656501259784	1.12009657456925	1.12540993469872	1.08463400289621	1.29273168835832	1.31053389434961	1.24242201192254	0.540537681977497	NA	1.31544785219249	1.24726229629133	1.21104988942408	1.22497139365819	NA	NA	1.3973179559436	1.07967368872294	1.06129103338203	1.132462666389	1.21075907327578	1.16260511632462	1.16555526123666	1.15438489914439	1.06954102642015	1.01869915123671	1.14484993667873	1.13628476773147	1.17797369903262	1.2158565535862	1.16514032039802	1.19143145475373
2xHAR.287	1.00160244206906	1.0309793244011	1.00931250319372	0.505437832498439	3.94708539814525	1.40983876677729	1.07332886085541	1.0569912370422	1.04410526898374	0.405679454623952	NA	1.36159704579166	1.04740049390941	1.01790877928236	1.00489552023459	0.989894800213326	1.00216408370169	1.00034848281962	0.980290048849993	0.980638745805271	0.933945126294612	1.09997897821586	1.01122765347262	1.08807820498923	1.05342284643389	1.08677060782395	1.14787630216554	1.00581310766875	1.04417399900201	1.04156163126005	0.353806482748907	0.877130088476723	1.30432068859853	1.02829033525223	0.99396085764445	1.01674336362719	0.405679454623952	NA	1.50769433229544	0.9797493649931	0.978893955309636	1.07130775111159	1.06056179282818	1.05930851288232	1.01236091245182	0.93814218334725	0.995247167601691	0.936258682868413	0.997446092140945	0.9981069109708	0.972437393274563	0.985745833540746	1.01452052928239	0.948661162990869
2xHAR.288	0.934209757007255	0.863828590827364	1.02203274951635	0.505437832498439	NA	0.914071288350112	1.00414327238594	1.03476864421331	0.968862632894539	NA	NA	1.02660094722387	1.07935365144742	1.06279638955082	1.03761152203665	0.805729339367612	0.810225249923167	0.876965893028577	0.991346673841734	0.952928730014889	0.954092876075599	1.10773152503715	1.04701864641059	1.09044612015976	0.960385199698534	1.0509951164598	1.07496441886486	1.01655015186469	1.05183292313104	1.00953672503972	0.294838735624089	NA	1.03733956083948	1.03592552950119	1.01164350961844	0.999118707287605	NA	NA	1.07793099458506	1.07002163585618	1.11896725752749	1.03597476741692	0.851670108110209	0.879393163869756	0.922461538926541	1.0197065049417	1.03750380952217	1.01725679143836	1.14942587165172	1.21767137611502	1.14382077623447	1.03949785047315	1.07443292873842	1.06515426059722
2xHAR.289	0.946417723646883	0.967184839601575	0.942905434742662	0.45565986414632	0.877130088476723	1.32961611829892	0.949961417079685	1.0140471012018	0.958451812108964	NA	NA	1.54952580471602	1.09241451837855	1.06923901978922	0.997672328978122	0.985319100794351	0.956412688411398	0.973793328001275	0.977024328225276	0.971742236715604	0.93646478126091	1.04778900407253	0.972733025766545	1.02827611469433	1.0572714850958	1.0423861508189	1.00392333575639	0.94706034149256	0.959785434397445	0.981923936770952	0.400980680448762	NA	1.14611018627874	1.05624300939395	0.994710167741467	1.03101565285041	NA	NA	1.25297961763734	1.11260752408725	1.07267893212828	1.039660411381	1.00284059586444	0.990329864344224	0.956380945377238	1.04303878474934	0.946474594837525	1.09121013931115	0.996764957197637	1.04933261813899	1.10746119053169	1.07308986694168	1.08127801969785	1.09075375203306
2xHAR.29	0.885885840388677	0.914500316287948	0.917745036961687	0.372427876577797	2.19282522119181	1.40596558335208	0.921382902510372	0.946501439855156	0.942081030409678	0.811358909247904	NA	1.95464820351424	0.923197676494703	0.906380724221267	0.988219955172336	1.05752813748559	1.06214783706179	1.04832780385695	0.847025078727629	0.854705465352052	0.81670282821589	0.880180584268184	0.881180540579707	0.891710074091224	0.915424367902822	0.874804970987462	0.909216550484006	0.906674729483228	0.864537937374752	0.909394134352045	0.300619887302993	NA	1.34752097972686	0.907653649818055	0.893042077057836	0.90776964405917	NA	NA	1.43724132611341	0.911210200577541	0.910436959591466	0.940311563137981	1.03363619821857	1.0225785578282	1.02545821487087	0.846529828632907	0.886226253906053	0.830390960851417	0.915906719358638	0.822714543290003	0.888623570572666	0.85740678765655	0.871719571286945	0.842395236325252
2xHAR.290	0.930558863601051	0.922938981018735	0.884485949001169	0.42587817367924	NA	1.19181081646638	0.966988113912787	0.943440241790742	0.900525698315948	NA	NA	1.55701143662287	0.980593427511124	0.984194950095595	0.951282021727656	0.976274033148927	1.01284431660629	0.974006509237349	0.939315167638675	0.878084249808054	0.927963348507089	0.986997523543861	0.954200790139846	0.9905121798115	0.90606251458892	0.94279126639752	0.960887648232845	0.971794937416994	0.994866589641954	1.0173630096089	0.283642327942162	NA	1.22885546854464	0.992247621562142	1.01382779885654	1.05317862384031	NA	1.62611986377665	1.31226381949486	1.07638672598733	1.07549551672938	1.05256642473465	1.08416683477463	1.0893746819173	1.10791854662089	1.06722718148466	1.0835557362307	1.04027417165186	1.08114401662774	1.07368156032397	1.08848759229689	1.02578073560539	1.05717245517328	0.982723063147032
